Date,Filename,Title,Download_url,Source,CVE,MITRE_ID,YARA,Threat_actor,Threat_country,Motivation,First_seen,Victim_country,Zero-day,Attack_vector,Malware,Target_sector,Attack_start_date,Attack_end_date,Attack_duration
2014-08-07,The_Epic_Turla_Operation,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.08.07.Epic_Turla_Operation_Appendix/The_Epic_Turla_Operation.pdf,Kaspersky,"CVE-2009-3129, CVE-2012-1723, CVE-2012-4681, CVE-2013-2729, CVE-2013-3346, CVE-2013-5065",,,turla,RU,"Espionage, Information theft and espionage",1996,,FALSE,"Spear Phishing, Watering Hole, Social Engineering, Exploit Vulnerability, Malicious Documents","Epic / Tavdig / Wipbot backdoor, CVE-2013-5065 EoP exploit, Trojan.Wipbot, Carbon/Cobra system, winsvclg.exe, winrs.exe","Government and Defense Agencies, Education and Research Institutions",,,
2014-08-07,KL_Epic_Turla_Technical_Appendix_20140806,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.08.07.Epic_Turla_Operation_Appendix/KL_Epic_Turla_Technical_Appendix_20140806.pdf,Kaspersky,CVE-2012-1723,,,turla,RU,"Espionage, Information theft and espionage",1996,,TRUE,"Spear Phishing, Social Engineering, Watering Hole, Malicious Documents","Custom keylogger, UPX compressed “dnsquery.exe”, dnsquery.exe, Epic/Tavdig backdoors, SCR/EXE files, NATO position on Syria.scr, Russia position on Syria.scr, Talking Points.scr, Program.scr, Security protocol.scr, unknown.exe (“WorldCupSec”), unknown.exe (“TadjMakhal”), unknown.exe (“RussiaPositions”), pdfview.exe, winword.exe, Adobe Flash Player Epic backdoor installers, adobe_flash_player.exe, Shockwave_Flash_Player.exe, 19",,,,
2014-08-12,NYTimes_Attackers_Evolve_Quickly,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.08.12.New_York_Times_Attackers/NYTimes_Attackers_Evolve_Quickly.pdf,FireEye,,,,apt12,CN,"Espionage, Information theft and espionage",2009,,,Watering Hole,"Aumlib, Ixeshe","Education and Research Institutions, Media and Entertainment Companies",,,
2014-08-13,sec14-paper-blond,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.08.13.TargetAttack.NGO/sec14-paper-blond.pdf,Symantec,"CVE-2009-4324, CVE-2010-2883, CVE-2010-3333, CVE-2012-0158",,,pla unit 61398,CN,"Espionage, Information theft and espionage",2006,,FALSE,"Spear Phishing, Watering Hole, Social Engineering, Malicious Documents","Surtr, TravNet","Critical Infrastructure, Corporations and Businesses, Media and Entertainment Companies, Non-Governmental Organizations (NGOs) and Nonprofits, Education and Research Institutions",,,
2014-08-16,HPSR SecurityBriefing_Episode16_NorthKorea,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.08.16.North_Korea_cyber_threat_landscape/HPSR%20SecurityBriefing_Episode16_NorthKorea.pdf,HP,,,,lazarus group,KP,"Information theft and espionage, Espionage, Sabotage and destruction, Sabotage, Financial crime",2014,"KR, US",TRUE,"Spear Phishing, Watering Hole, Exploit Vulnerability","DarkSeoul, IRC remote access trojan (RAT), AgentBase.exe, taskkill","Government and Defense Agencies, Financial Institutions, Media and Entertainment Companies",,,
2014-08-18,KL_report_syrian_malware,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.08.18.Syrian_Malware_House_of_Cards/KL_report_syrian_malware.pdf,Kaspersky,,,,syrian electronic army,SY,Information theft and espionage,2011,"AE, EG, IL, JO, LB, MA, PS, SA, SY, TR, US",FALSE,Social Engineering,"ShadowTech RAT, Xtreme RAT, NjRAT, Bitcomet RAT, Dark Comet RAT, Blackshades RAT, SSH VPN program",,,,
2014-08-18,The Syrian Malware House of Cards - Securelist,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.08.18.Syrian_Malware_House_of_Cards/The%20Syrian%20Malware%20House%20of%20Cards%20-%20Securelist.pdf,Kaspersky,,,,,,,,"AE, FR, IL, LB, MA, PS, SA, TR, US",,"Social Engineering, Malicious Documents, Watering Hole","Trojan.MSIL.Zapchast, Backdoor.Win32.Bifrose, Backdoor.Win32.Fynloski, Backdoor.Win32.Xtreme",Individuals,,,
2014-08-19,APT Gang Branches Out to Medical Espionage in Community Health Breach,,https://threatpost.com/apt-gang-branches-out-to-medical-espionage-in-community-health-breach/107828,ThreatPost,,,,apt 18,CN,"Espionage, Information theft and espionage",2009,,,,,Healthcare,,,
2014-08-20,El_Machete,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.08.20.El_Machete/El_Machete.pdf,Kaspersky,,,,,,,,"CO, CU, EC, ES, PE, RU, VE",,"Spear Phishing, Social Engineering, Malicious Documents","Trojan-Spy.Python.Ragua, Nullsoft Installer, PowerPoint, The Social Engineering Toolkit (SET)",Government and Defense Agencies,,,
2014-08-24,Another country-sponsored #malware Vietnam APT Campaign,,http://blog.malwaremustdie.org/2014/08/another-country-sponsored-malware.html,Malware Must Die!,CVE-2013-0634,,,,,,,"HK, MN",,,"PowerSploit, Poison Ivy","Individuals, Media and Entertainment Companies",,,
2014-08-27,NetTraveler_Makeover_10th_Birthday,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.08.27.NetTraveler/NetTraveler_Makeover_10th_Birthday.pdf,Kaspersky,CVE-2012-0158,,,nettraveler,CN,"Espionage, Information theft and espionage",2004,,FALSE,"Spear Phishing, Malicious Documents","NetTraveler backdoor, Exploit.MSWord.CVE-2012-0158.db, Trojan-Dropper.Win32.Agent.lifr, Trojan-Spy.Win32.TravNet.qfr, Trojan.BAT.Tiny.b","Government and Defense Agencies, Energy and Utilities, Education and Research Institutions, Non-Governmental Organizations (NGOs) and Nonprofits, Individuals",,,
2014-08-28,Alienvault_Scanbox,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.08.28.Scanbox_Framework_Watering_Hole_Attack/Alienvault_Scanbox.pdf,Microsoft,,,,,,,,,FALSE,Watering Hole,"Scanbox, Metasploit","Corporations and Businesses, Manufacturing",,,
2014-08-29,Syrian_Malware_Team_BlackWorm,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.08.29.BlackWorm_Syrian/Syrian_Malware_Team_BlackWorm.pdf,Microsoft,,,,,,,,,,,"BlackWorm, Dark Edition BlackWorm, njw0rm, njRAT/LV, H-worm/Houdini, Fallaga, Spygate",Media and Entertainment Companies,2011-01-01,2014-07-16,1292.0
2014-08-30,rpt-china-chopper,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2013/2013.00.00.China_Chopper_Web_Shell/rpt-china-chopper.pdf,FireEye,,,,,,,,,,Exploit Vulnerability,"China Chopper Web Shell, PEiD, Fiddler Web debugger, Microsoft Visual C++ 6.0","Corporations and Businesses, Government and Defense Agencies",,,
2014-09-03,Darwin_fav_APT_Group,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.09.03.Darwin_APT/Darwin_fav_APT_Group.pdf,FireEye,CVE-2012-0158,,,apt12,CN,"Espionage, Information theft and espionage",2009,"JP, TW",FALSE,"Spear Phishing, Malicious Documents, Exploit Vulnerability","RIPTIDE, HIGHTIDE, THREEBYTE, WATERSPOUT, Tran Duy Linh exploit kit","Government and Defense Agencies, Corporations and Businesses, Education and Research Institutions",,,
2014-09-04,Gholee_Protective_Edge_themed_spear_phishing_campaign,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.09.04.Gholee/Gholee_Protective_Edge_themed_spear_phishing_campaign.pdf,ClearSky,,,,gholee,,,,,,"Spear Phishing, Malicious Documents, Social Engineering","Gholee, Core Impact",,2014-06-02,2014-08-15,74.0
2014-09-04,XSLCmd_OSX,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.09.04.XSLCmd_OSX/XSLCmd_OSX.pdf,FireEye,"CVE-2010-0806, CVE-2010-1297, CVE-2010-2884",,,icefog,CN,"Espionage, Information theft and espionage",2014,,TRUE,"Exploit Vulnerability, Watering Hole","MacControl, IceFog, Careto/Mask, sbd, XSLCmd, SQLMap, Acunetix, web shells",Government and Defense Agencies,,,
2014-09-04,Chinese_MITM_Google,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.09.04.Analysis_of_Chinese_MITM_on_Google/Chinese_MITM_Google.pdf,Google,,,,,,,,CN,,,,Education and Research Institutions,,,
2014-09-08,sec14-paper-marczak,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.09.08.When_Governments_Hack_Opponents/sec14-paper-marczak.pdf,RSA,"CVE-2010-3333, CVE-2012-0158, CVE-2013-0422",,,,,,,"AE, AZ, BH, KZ, NG, OM, SA, SD, SY, TR, UZ",FALSE,"Spear Phishing, Social Engineering, Malicious Documents, Drive-by Download","DarkComet RAT, njRAT, FinFisher, iplogger.org, TEMU: The BitBlaze Dynamic Analysis Component","Individuals, Non-Governmental Organizations (NGOs) and Nonprofits",,,
2014-09-10,fireeye-operation-quantum-entanglement,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.09.10.Operation_Quantum_Entanglement/fireeye-operation-quantum-entanglement.pdf,FireEye,,,,dragonok,CN,"Espionage, Information theft and espionage",2014,"HK, ID, JP, MY, PH, TW",,Spear Phishing,"CT/NewCT, Mongall, Nflog, PoisonIvy, Sysget/HelloBridge, HTRAN","Government and Defense Agencies, Manufacturing",,,
2014-09-17,armed-services.senate.gov-Press Release  Press  United States Commitee on Armed Services,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.09.17.Chinese_APT_defense_contractors/armed-services.senate.gov-Press%20Release%20%20Press%20%20United%20States%20Commitee%20on%20Armed%20Services.pdf,NATO,,,,,,,,US,,,,"Government and Defense Agencies, Corporations and Businesses, Critical Infrastructure",,,
2014-09-18,cosmicduke_whitepaper,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.09.18.COSMICDUKE/cosmicduke_whitepaper.pdf,F-Secure,CVE-2011-0611,,,,,,,"PL, RU, TR, UA",FALSE,"Exploit Vulnerability, Social Engineering, Malicious Documents","CosmicDuke, MiniDuke, Cosmu",,,,
2014-09-19,th3bug_Watering_Hole_PoisonIvy,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.09.19.th3bug_Poison_Ivy/th3bug_Watering_Hole_PoisonIvy.pdf,FireEye,CVE-2014-0515,,,th3bug,CN,Information theft and espionage,2014,"CN, US",TRUE,Watering Hole,Poison Ivy Remote Administration Tool (RAT),"Corporations and Businesses, Financial Institutions, Education and Research Institutions",2014-01-22,2014-07-21,180.0
2014-09-26,blackenergy_whitepaper,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.09.26.BlackEnergy_Quedagh/blackenergy_whitepaper.pdf,SecureWorks,CVE-2010-3333,,,sandworm,RU,"Espionage, Sabotage and destruction",2015,UA,,Malicious Documents,"BlackEnergy, BlackEnergy 3",Government and Defense Agencies,,,
2014-09-26,Aided_Frame_Aided_Direction,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.09.26.Aided_Frame_Aided_Direction/Aided_Frame_Aided_Direction.pdf,FireEye,,,,sunshop digital quartermaster,CN,"Espionage, Information theft and espionage",2013,CN,,Watering Hole,"Poison Ivy remote access tool (RAT), Sunshop Digital Quartermaster builder toolkit",Non-Governmental Organizations (NGOs) and Nonprofits,,,
2014-10-03,PAN_Nitro,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.10.03.Nitro_APT/PAN_Nitro.pdf,Palo Alto,,,,nitro,CN,Information theft and espionage,2011,"KR, US",,Watering Hole,"Spindest, PCClient, Farfli","Corporations and Businesses, Healthcare, Energy and Utilities, Manufacturing",,,
2014-10-09,Democracy_HongKong_Under_Attack,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.10.09.Democracy_Hong_Kong_Under_Attack/Democracy_HongKong_Under_Attack.pdf,Volexity,,,,,,,,"HK, JP",,"Watering Hole, Drive-by Download","PlugX, Java Archives",Non-Governmental Organizations (NGOs) and Nonprofits,,,
2014-10-14,Derusbi_Server_Analysis-Final,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.10.14.Derusbi_Analysis/Derusbi_Server_Analysis-Final.pdf,Novetta,,,"rule Derusbi_Server  \n{ \n \n \n \nstrings: \n \n \n$uuid = ""{93144EB0-8E3E-4591-B307-8EEBFE7DB28F}"" wide ascii \n \n \n$infectionID1 = ""-%s-%03d"" \n \n \n$infectionID2 = ""-%03d"" \n \n \n$other = ""ZwLoadDriver"" \n \ncondition: \n \n \n$uuid or ($infectionID1 and $infectionID2 and $other) \n}",,,,,,,,Derusbi,,,,
2014-10-14,Sandworm_briefing2,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.10.14.Sandworm/Sandworm_briefing2.pdf,Mandiant,"CVE-2013-3906, CVE-2014-4114",,,sandworm,RU,"Espionage, Sabotage and destruction",2015,"PL, UA",TRUE,"Spear Phishing, Malicious Documents","BlackEnergy malware, BlackEnergy 2, BlackEnergy 3 (Lite)","Government and Defense Agencies, Corporations and Businesses, Critical Infrastructure, Energy and Utilities, Education and Research Institutions",,,
2014-10-14,Hikit_Analysis-Final,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.10.14.Hikit_Preliminary_Analysis/Hikit_Analysis-Final.pdf,Symantec,,,"rule hikit \n{ \n \nstrings: \n \n \n$hikit_pdb1 = /(H|h)ikit_/ \n \n \n$hikit_pdb2 = ""hikit\\\\"" \n \n \n$hikit_str3 = ""hikit>"" wide \n \n \n \n$driver = ""w7fw.sys"" wide \n \n \n$device = ""\\\\Device\\\\w7fw"" wide \n \n \n$global = ""Global\\\\%s__HIDE__"" wide nocase \n \n \n$backdr = ""backdoor closed"" wide \n \n \n$hidden = ""*****Hidden:"" wide \n \n \ncondition: \n \n \n(1 of ($hikit_pdb1,$hikit_pdb2,$hikit_str3)) and ($driver or \n$device or $global or $backdr or $hidden) \n}, rule hidkit \n{ \n \nstrings: \n \n $a = ""---HIDE"" \n \n $b = ""hide---port = %d"" \n \ncondition: \n \n uint16(0)==0x5A4D and uint32(uint32(0x3c))==0x00004550 and $a and $b \n}, rule hikit2 \n{ \n \nstrings: \n \n $magic1 = {8C 24 24 43 2B 2B 22 13 13 13 00} \n \n $magic2 = {8A 25 25 42 28 28 20 1C 1C 1C 15 15 15 0E 0E 0E 05 05 05 \n00} \n \ncondition: \n \n $magic1 and $magic2 \n}",,,,,,,,"Hikit, RAT (Remote Access Trojan), rootkit",,,,
2014-10-14,Group_72,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.10.14.Group_72/Group_72.pdf,Cisco,"CVE-2012-1889, CVE-2012-4792, CVE-2013-3893, CVE-2014-0322",,,group 72,CN,"Espionage, Information theft and espionage",2009,"JP, KR, TW, US",TRUE,"Spear Phishing, Watering Hole, Exploit Vulnerability","Gh0st RAT (aka Moudoor), Poison Ivy (aka Darkmoon), HydraQ (aka 9002 RAT aka McRAT aka Naid), Hikit (aka Matrix RAT aka Gaolmay), Zxshell (aka Sensode), DeputyDog (aka Fexel), Derusbi, PlugX (aka Destroy RAT aka Thoper aka Sogu)","Manufacturing, Media and Entertainment Companies, Government and Defense Agencies",,,
2014-10-14,ZoxPNG_Full_Analysis-Final,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.10.14.ZoxPNG/ZoxPNG_Full_Analysis-Final.pdf,Novetta,,,"rule zox \n{ \n \nstrings: \n \n \n$url = \n""png&w=800&h=600&ei=CnJcUcSBL4rFkQX444HYCw&zoom=1&ved=1t:3588,r:1,s:0,\ni:92&iact=rc&dur=368&page=1&tbnh=184&tbnw=259&start=0&ndsp=20&tx=114&t\ny=58"" \n \ncondition: \n \n \n$url \n}",,,,,"CN, JP, KR, TW",FALSE,Exploit Vulnerability,"ZoxRPC, ZoxPNG",,,,
2014-10-20,OrcaRAT,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.10.20.OrcaRAT_tale/OrcaRAT.pdf,SecureWorks,,,"rule OrcaRAT\n  {\n  meta:  \n         author = “PwC Cyber Threat Operations   :: @tlansec""\n         distribution = ""TLP WHITE""\n         sha1 =   ""253a704acd7952677c70e0c2d787791b8359efe2c92a5e77acea028393a85613""\n  strings:\n       $MZ=""MZ""\n       $apptype1=""application/x-ms-application""\n       $apptype2=""application/x-ms-xbap""\n       $apptype3=""application/vnd.ms-xpsdocument""\n       $apptype4=""application/xaml+xml""\n       $apptype5=""application/x-shockwave-flash""\n       $apptype6=""image/pjpeg""\n       $err1=""Set return time error =   %d!""\n       $err2=""Set return time   success!""\n       $err3=""Quit success!""\n \ncondition:\n       $MZ at 0 and filesize < 500KB and   (all of ($apptype*) and 1 of ($err*))\n  }",comfoo,,,,,,,"Comfoo, OrcaRAT",,,,
2014-10-22,wp-operation-pawn-storm,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.10.22.Operation_Pawn_Storm/wp-operation-pawn-storm.pdf,Trend Micro,"CVE-2010-3333, CVE-2012-0158",,,,,,,"AT, DE, FR, HU, IQ, PK, PL, US",FALSE,"Spear Phishing, Exploit Vulnerability, Malicious Documents","SEDNIT, Sofacy","Government and Defense Agencies, Corporations and Businesses, Media and Entertainment Companies",,,
2014-10-22,tactical-intelligence-bulletin---sofacy-phishing-,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.10.22.Sofacy_Phishing/tactical-intelligence-bulletin---sofacy-phishing-.pdf,RSA,,,,apt28,RU,"Espionage, Information theft and espionage",2004,US,TRUE,"Phishing, Malicious Documents, Spear Phishing, Watering Hole",Sofacy malware,"Government and Defense Agencies, Corporations and Businesses, Cloud/IoT Services, Energy and Utilities, Media and Entertainment Companies",,,
2014-10-23,leviathansecurity.com-The Case of the Modified Binaries,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.10.23.Modified_Binaries/leviathansecurity.com-The%20Case%20of%20the%20Modified%20Binaries.pdf,RSA,,,,,,,,,FALSE,Drive-by Download,"BDFProxy, exitmap",Individuals,,,
2014-10-24,Novetta_Operation-SMN(10-24-2014),Operation SMN,https://app.box.com/s/tp6i8x92oxp2jjs1gajmimxsbgwb3hpa,Novetta,,,,axiom,CN,"Espionage, Information theft and espionage",2009,"JP, KR, TW, US",TRUE,"Spear Phishing, Watering Hole, Exploit Vulnerability","Hydraq, Gh0st RAT, Hikit, Derusbi, DeputyDog, McRat, HydraQ/HidraQ, Naid, Homux, HomeUnix, MdmBot, Roarur, Moudoor, Mydoor, PlugX, Korplug, Sogu, Kaba, DestroyRat, TVT, Thoper, Poison Ivy, Breut, Darkmoon, Photos, Etso, Ocrums, win32.Agent.dbwr, Hikiti, Fexel, ZoxPNG, gresim, ZoxRPC.","Government and Defense Agencies, Corporations and Businesses, Financial Institutions, Healthcare, Energy and Utilities, Cloud/IoT Services",,,
2014-10-24,LeoUncia_OrcaRat,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.10.24.LeoUncia_and_OrcaRat/LeoUncia_OrcaRat.pdf,FireEye,,,,,,,,,,,"LeoUncia, OrcaRat, RC4",,,,
2014-10-27,pwc_ScanBox_framework,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.10.27.ScanBox_framework/pwc_ScanBox_framework.pdf,Symantec,,,,,,,,"CN, JP, KR, US",FALSE,Watering Hole,"ScanBox, Snort (for detection rules)","Corporations and Businesses, Manufacturing, Healthcare, Education and Research Institutions, Non-Governmental Organizations (NGOs) and Nonprofits",2014-08-01,2014-10-01,61.0
2014-10-27,ICS_Havex_backdoors,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.10.27.Havex_Trojans/ICS_Havex_backdoors.pdf,Symantec,,,,dragonfly,RU,"Espionage, Sabotage and destruction",2010,"BE, CH, DE",,Website Equipping,"Havex RAT/backdoor, Sysmain RAT, Havex RAT 038","Energy and Utilities, Manufacturing, Critical Infrastructure",2013-06-15,2014-04-23,312.0
2014-10-27,Micro-Targeted-Malvertising-WP-10-27-14-1,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.10.27.Micro-Targeted_Malvertising/Micro-Targeted-Malvertising-WP-10-27-14-1.pdf,"Invincea, Inc.",,,,,,,,,FALSE,"Spear Phishing, Watering Hole",Trojan backdoor,"Government and Defense Agencies, Corporations and Businesses, Financial Institutions, Healthcare, Manufacturing",,,
2014-10-28,apt28,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2014/2014.10.28.APT28/apt28.pdf,FireEye,,,,apt28,RU,"Espionage, Information theft and espionage",2004,"AM, CL, GE, HU, IQ, JO, MX, NO, PK, PL, RU, US",,Spear Phishing,"SOURFACE, EVILTOSS, CHOPSTICK, CORESHELL, OLDBAIT","Government and Defense Agencies, Education and Research Institutions, Media and Entertainment Companies, Non-Governmental Organizations (NGOs) and Nonprofits",,,
